totalGamesPlayed;gamesWonInSeries;movesInSeries;correctMovesInSeries;cellsToUnCoverInSeries;timestamp;
1889000;609;71012;0;25623;2022-02-22T11:17:27.839;
1890000;614;71109;0;26472;2022-02-22T11:23:55.839;
1891000;632;71891;0;23949;2022-02-22T11:30:29.088;
1892000;619;71707;0;22767;2022-02-22T11:37:03.729;
1893000;595;71388;0;24953;2022-02-22T11:43:33.526;
1894000;589;70736;0;24503;2022-02-22T11:50:01.354;
1895000;572;68590;0;29204;2022-02-22T11:56:16.246;
1896000;619;70459;0;25486;2022-02-22T12:02:42.481;
1897000;604;70284;0;26200;2022-02-22T12:09:07.451;
1898000;636;72024;0;22993;2022-02-22T12:15:41.576;
1899000;600;70568;0;25402;2022-02-22T12:22:06.905;
1900000;628;70458;0;25294;2022-02-22T12:29:00.561;
1901000;618;69880;0;27124;2022-02-22T12:35:22.015;
1902000;631;72430;0;22073;2022-02-22T12:41:59;
1903000;626;70764;0;24212;2022-02-22T12:48:26.329;
1904000;624;70743;0;25007;2022-02-22T12:54:52.424;
1905000;621;70453;0;25379;2022-02-22T13:01:17.737;
1906000;637;71982;0;23169;2022-02-22T13:07:50.800;
1907000;609;71485;0;24655;2022-02-22T13:14:21.989;
1908000;589;70330;0;25360;2022-02-22T13:20:47.506;
1909000;587;70376;0;24723;2022-02-22T13:27:12.757;
1910000;616;71194;0;23149;2022-02-22T13:33:41.243;
1911000;615;70979;0;24107;2022-02-22T13:40:09.557;
1912000;635;71835;0;24410;2022-02-22T13:46:42.526;
1913000;603;71151;0;23148;2022-02-22T13:53:11.465;
1914000;612;71997;0;23881;2022-02-22T13:59:44.966;
1915000;616;71020;0;25086;2022-02-22T14:06:13.546;
1916000;591;70231;0;26841;2022-02-22T14:12:37.456;
1917000;619;71939;0;21720;2022-02-22T14:19:11.254;
1918000;606;70576;0;25823;2022-02-22T14:25:37.274;
1919000;629;71547;0;23594;2022-02-22T14:32:09.998;
1920000;587;71388;0;25009;2022-02-22T14:38:39.116;
1921000;618;71055;0;26796;2022-02-22T14:45:07.189;
1922000;602;69759;0;26641;2022-02-22T14:51:28.905;
1923000;623;70553;0;26402;2022-02-22T14:57:54.310;
1924000;638;71792;0;23538;2022-02-22T15:04:27.872;
1925000;612;70672;0;25803;2022-02-22T15:10:54.327;
1926000;609;71262;0;24661;2022-02-22T15:17:23.220;
1927000;605;70680;0;25333;2022-02-22T15:23:50.725;
1928000;608;72113;0;23213;2022-02-22T15:30:24.308;
1929000;614;70594;0;26524;2022-02-22T15:36:52.268;
1930000;587;71483;0;25554;2022-02-22T15:43:23.573;
1931000;594;69957;0;26558;2022-02-22T15:49:46.505;
1932000;597;71390;0;23924;2022-02-22T15:56:16.875;
1933000;627;71286;0;23160;2022-02-22T16:02:45.746;
1934000;611;71534;0;23822;2022-02-22T16:09:18.274;
1935000;643;71901;0;22357;2022-02-22T16:15:49.662;
1936000;610;71506;0;22965;2022-02-22T16:22:20.192;
1937000;621;70293;0;26341;2022-02-22T16:28:44.599;
1938000;624;71168;0;22023;2022-02-22T16:35:12.975;
1939000;603;70845;0;26213;2022-02-22T16:41:40.789;
1940000;611;71615;0;24147;2022-02-22T16:48:11.603;
1941000;605;71584;0;24021;2022-02-22T16:54:42.231;
1942000;630;71663;0;22931;2022-02-22T17:01:15.359;
1943000;615;72005;0;23780;2022-02-22T17:07:49.488;
1944000;609;72158;0;22189;2022-02-22T17:14:23.868;
1945000;586;69583;0;27637;2022-02-22T17:20:43.780;
1946000;605;71258;0;25183;2022-02-22T17:27:13.833;
1947000;617;71979;0;24509;2022-02-22T17:33:47.605;
1948000;623;71032;0;26005;2022-02-22T17:40:15.472;
1949000;645;72218;0;23570;2022-02-22T17:46:49.401;
1950000;644;72383;0;21395;2022-02-22T17:53:24.784;
1951000;641;71572;0;24410;2022-02-22T17:59:56.167;
1952000;618;71202;0;25198;2022-02-22T18:06:24.973;
1953000;595;69548;0;27742;2022-02-22T18:12:46.312;
1954000;612;71293;0;23424;2022-02-22T18:19:15.150;
1955000;633;71370;0;25300;2022-02-22T18:25:45.238;
1956000;607;70314;0;25672;2022-02-22T18:32:10.171;
1957000;615;70396;0;27251;2022-02-22T18:38:34.386;
1958000;610;70518;0;25503;2022-02-22T18:44:59.272;
1959000;633;71024;0;25753;2022-02-22T18:51:27.706;
1960000;604;71224;0;23825;2022-02-22T18:57:57.546;
1961000;598;71252;0;24631;2022-02-22T19:04:26.183;
1962000;608;71195;0;24952;2022-02-22T19:10:56.320;
1963000;620;70869;0;25613;2022-02-22T19:17:22.318;
1964000;601;71549;0;25598;2022-02-22T19:23:54.361;
1965000;628;71756;0;23827;2022-02-22T19:30:25.484;
1966000;639;72096;0;21913;2022-02-22T19:37:01.637;
1967000;624;71202;0;24873;2022-02-22T19:43:31.885;
1968000;632;71323;0;23644;2022-02-22T19:50:00.977;
1969000;590;71158;0;25089;2022-02-22T19:56:30.803;
1970000;615;72040;0;23903;2022-02-22T20:03:04.755;
1971000;616;71258;0;23843;2022-02-22T20:09:33.816;
1972000;616;71417;0;22839;2022-02-22T20:16:04.783;
1973000;612;70800;0;27322;2022-02-22T20:22:31.876;
1974000;594;70569;0;23570;2022-02-22T20:28:57.032;
1975000;609;70864;0;25452;2022-02-22T20:35:24.328;
1976000;619;70829;0;25562;2022-02-22T20:41:50.047;
1977000;579;69368;0;29301;2022-02-22T20:48:09.344;
1978000;612;71873;0;23591;2022-02-22T20:54:41.922;
1979000;599;70233;0;25937;2022-02-22T21:01:05.172;
1980000;598;71136;0;25415;2022-02-22T21:07:33.125;
1981000;596;71819;0;25255;2022-02-22T21:14:06.484;
1982000;625;71301;0;24124;2022-02-22T21:20:37.390;
1983000;623;68948;0;28524;2022-02-22T21:26:54.594;
1984000;630;71400;0;24336;2022-02-22T21:33:24.313;
1985000;594;70212;0;24956;2022-02-22T21:39:49.330;
1986000;613;70741;0;26005;2022-02-22T21:46:14.815;
1987000;611;70393;0;26881;2022-02-22T21:52:40.097;
1988000;614;71022;0;24310;2022-02-22T21:59:08.270;
1989000;605;71582;0;23007;2022-02-22T22:05:39.504;
1990000;610;71980;0;22944;2022-02-22T22:12:12.677;
1991000;604;70634;0;27005;2022-02-22T22:18:38.428;
1992000;624;72647;0;22520;2022-02-22T22:25:16.412;
1993000;619;71592;0;24138;2022-02-22T22:31:47.585;
1994000;615;71690;0;23569;2022-02-22T22:38:18.680;
1995000;619;71809;0;23231;2022-02-22T22:44:51.290;
1996000;614;71274;0;24342;2022-02-22T22:51:21.572;
1997000;600;71076;0;25015;2022-02-22T22:57:49.698;
1998000;615;72089;0;21932;2022-02-22T23:04:23.231;
1999000;611;71479;0;23595;2022-02-22T23:10:54.732;
2000000;635;71993;0;21915;2022-02-22T23:17:28.765;
2001000;610;71100;0;24763;2022-02-22T23:23:57.057;
2002000;604;71267;0;25386;2022-02-22T23:30:26.669;
2003000;599;70168;0;24196;2022-02-22T23:36:50.784;
2004000;621;71874;0;22863;2022-02-22T23:43:23.806;
2005000;610;72138;0;23443;2022-02-22T23:49:57.580;
2006000;620;70384;0;25081;2022-02-22T23:56:22.794;
2007000;621;72465;0;20176;2022-02-23T00:02:59.322;
2008000;591;69946;0;28194;2022-02-23T00:09:20.634;
2009000;601;70114;0;25154;2022-02-23T00:15:45.276;
2010000;633;71397;0;22625;2022-02-23T00:22:15.543;
2011000;616;72024;0;23474;2022-02-23T00:28:49.046;
2012000;585;70952;0;24660;2022-02-23T00:35:15.911;
2013000;580;70885;0;25064;2022-02-23T00:41:44.089;
2014000;606;71478;0;23904;2022-02-23T00:48:15.862;
2015000;631;72048;0;24038;2022-02-23T00:54:49.792;
2016000;640;71283;0;22568;2022-02-23T01:01:20.411;
2017000;635;73043;0;21767;2022-02-23T01:07:59.827;
2018000;624;72322;0;23464;2022-02-23T01:14:35.291;
2019000;616;71630;0;25277;2022-02-23T01:21:06.632;
2020000;616;72205;0;25011;2022-02-23T01:27:41.005;
2021000;590;69116;0;27894;2022-02-23T01:33:58.693;
2022000;603;70317;0;25044;2022-02-23T01:40:23.694;
2023000;620;72250;0;23217;2022-02-23T01:47:00.241;
2024000;601;70379;0;26560;2022-02-23T01:53:23.931;
2025000;579;69713;0;26539;2022-02-23T01:59:46.028;
2026000;643;71700;0;23215;2022-02-23T02:06:17.250;
2027000;636;71986;0;23944;2022-02-23T02:12:51.754;
2028000;649;71518;0;23646;2022-02-23T02:19:22.836;
2029000;609;70409;0;25678;2022-02-23T02:25:47.279;
2030000;621;71129;0;24072;2022-02-23T02:32:15.192;
2031000;633;71958;0;23837;2022-02-23T02:38:48.557;
2032000;605;71311;0;24370;2022-02-23T02:45:19.064;
2033000;613;71153;0;25524;2022-02-23T02:51:47.525;
2034000;623;71508;0;24086;2022-02-23T02:58:18.017;
2035000;597;69316;0;27708;2022-02-23T03:04:39.229;
2036000;626;70574;0;25970;2022-02-23T03:11:05.410;
2037000;616;71090;0;24885;2022-02-23T03:17:33.435;
2038000;572;70344;0;27566;2022-02-23T03:23:58.523;
2039000;587;70506;0;25688;2022-02-23T03:30:23.815;
2040000;635;71524;0;23935;2022-02-23T03:36:56.653;
2041000;616;70924;0;25173;2022-02-23T03:43:24.461;
2042000;626;71100;0;24964;2022-02-23T03:49:53.347;
2043000;621;71378;0;24645;2022-02-23T03:56:24.327;
2044000;621;72080;0;22145;2022-02-23T04:02:57.839;
2045000;601;71050;0;25885;2022-02-23T04:09:30.678;
2046000;607;71911;0;24699;2022-02-23T04:16:03.643;
2047000;590;70532;0;26639;2022-02-23T04:22:29.172;
2048000;621;71268;0;25595;2022-02-23T04:28:57.966;
2049000;604;70808;0;25591;2022-02-23T04:35:38.181;
2050000;624;71973;0;23741;2022-02-23T04:42:11.944;
2051000;605;70418;0;26732;2022-02-23T04:48:36.958;
2052000;602;71242;0;25082;2022-02-23T04:55:05.143;
2053000;609;71592;0;22629;2022-02-23T05:01:35.720;
2054000;595;70996;0;25762;2022-02-23T05:08:04.409;
2055000;605;70769;0;24970;2022-02-23T05:14:32.035;
2056000;618;71385;0;23987;2022-02-23T05:21:01.882;
2057000;618;69165;0;27187;2022-02-23T05:27:19.122;
2058000;617;70807;0;23234;2022-02-23T05:33:46.737;
2059000;623;71949;0;23803;2022-02-23T05:40:19.977;
2060000;634;72079;0;22092;2022-02-23T05:46:53.484;
2061000;590;70248;0;26404;2022-02-23T05:53:16.119;
2062000;625;70801;0;24049;2022-02-23T05:59:44.005;
2063000;568;70029;0;27580;2022-02-23T06:06:07.298;
2064000;610;71264;0;23189;2022-02-23T06:12:36.295;
2065000;618;70754;0;24389;2022-02-23T06:19:04.215;
2066000;605;71408;0;22963;2022-02-23T06:25:34.948;
2067000;602;69823;0;27436;2022-02-23T06:31:55.183;
2068000;641;72059;0;22435;2022-02-23T06:38:29.667;
2069000;631;71459;0;24401;2022-02-23T06:45:00.512;
2070000;596;70119;0;27090;2022-02-23T06:51:24.217;
2071000;617;72345;0;23873;2022-02-23T06:57:58.751;
2072000;606;71234;0;24089;2022-02-23T07:04:28.114;
2073000;606;71797;0;24363;2022-02-23T07:10:59.899;
2074000;611;70966;0;24219;2022-02-23T07:17:27.435;
2075000;624;71494;0;22751;2022-02-23T07:23:58.206;
2076000;610;71362;0;23325;2022-02-23T07:30:28.993;
2077000;597;69455;0;27158;2022-02-23T07:36:50.110;
2078000;616;71327;0;22741;2022-02-23T07:43:20.367;
2079000;622;71547;0;22286;2022-02-23T07:49:51.155;
2080000;635;71516;0;24464;2022-02-23T07:56:22.554;
2081000;597;70569;0;26309;2022-02-23T08:02:47.719;
2082000;586;68966;0;30036;2022-02-23T08:09:05.541;
2083000;606;71066;0;23843;2022-02-23T08:15:33.707;
2084000;628;71287;0;24433;2022-02-23T08:22:02.185;
2085000;614;71017;0;23451;2022-02-23T08:28:32.055;
2086000;580;70002;0;27409;2022-02-23T08:34:54.472;
2087000;609;70874;0;24231;2022-02-23T08:41:20.749;
2088000;608;71579;0;25656;2022-02-23T08:47:51.947;
2089000;613;70658;0;24120;2022-02-23T08:54:18.443;
2090000;621;70684;0;25266;2022-02-23T09:00:43.799;
2091000;634;71708;0;22271;2022-02-23T09:07:16.514;
2092000;617;70916;0;24684;2022-02-23T09:13:43.261;
2093000;592;70657;0;25568;2022-02-23T09:20:10.851;
2094000;618;70586;0;25915;2022-02-23T09:26:36.865;
2095000;607;70377;0;24951;2022-02-23T09:33:01.972;
2096000;610;71311;0;25085;2022-02-23T09:39:31.985;
2097000;613;71241;0;23570;2022-02-23T09:46:02.029;
2098000;628;72023;0;24009;2022-02-23T09:52:35.886;
2099000;625;70956;0;25819;2022-02-23T09:59:04.400;
2100000;637;71829;0;23602;2022-02-23T10:05:36.226;
2101000;610;70375;0;27195;2022-02-23T10:12:01.663;
2102000;604;70737;0;25647;2022-02-23T10:18:29.037;
2103000;623;72355;0;21386;2022-02-23T10:25:03.457;
2104000;611;70723;0;23888;2022-02-23T10:31:30.847;
2105000;618;72071;0;23447;2022-02-23T10:38:04.064;
2106000;603;71104;0;24571;2022-02-23T10:44:32.220;
2107000;618;72552;0;21968;2022-02-23T10:51:08.313;
2108000;601;69916;0;26469;2022-02-23T10:57:30.657;
2109000;641;72125;0;21407;2022-02-23T11:04:04.734;
2110000;600;70592;0;25202;2022-02-23T11:10:31.296;
2111000;615;70963;0;25215;2022-02-23T11:16:59.375;
2112000;618;71501;0;24162;2022-02-23T11:23:29.843;
2113000;643;72320;0;21885;2022-02-23T11:30:05.749;
2114000;612;71605;0;23744;2022-02-23T11:36:39.140;
2115000;647;73174;0;19975;2022-02-23T11:43:20.670;
2116000;586;71625;0;24271;2022-02-23T11:49:51.295;
2117000;647;71316;0;24063;2022-02-23T11:56:20.796;
2118000;619;71676;0;23055;2022-02-23T12:02:52.905;
2119000;599;70999;0;25304;2022-02-23T12:09:21.281;
2120000;642;70893;0;23812;2022-02-23T12:15:49.126;
2121000;633;71417;0;23410;2022-02-23T12:22:18.783;
2122000;626;71386;0;23051;2022-02-23T12:28:50.361;
2123000;642;72296;0;21952;2022-02-23T12:35:25.784;
2124000;644;71849;0;23143;2022-02-23T12:41:58.597;
2125000;627;71822;0;25134;2022-02-23T12:48:31.597;
2126000;614;71544;0;23694;2022-02-23T12:55:02.473;
2127000;623;72091;0;21855;2022-02-23T13:01:36.677;
2128000;612;70307;0;24319;2022-02-23T13:08:01.491;
2129000;644;71767;0;22944;2022-02-23T13:14:36.648;
2130000;609;71159;0;23187;2022-02-23T13:21:05.618;
2131000;624;71601;0;23074;2022-02-23T13:27:37.150;
2132000;602;69973;0;26484;2022-02-23T13:34:00.386;
2133000;617;71625;0;23951;2022-02-23T13:40:31.997;
2134000;595;70713;0;25130;2022-02-23T13:46:59.405;
2135000;639;72558;0;20047;2022-02-23T13:53:35.952;
2136000;581;69810;0;27966;2022-02-23T13:59:57.017;
2137000;633;73198;0;21422;2022-02-23T14:06:37.674;
2138000;603;71645;0;23542;2022-02-23T14:13:11.147;
2139000;587;71283;0;23360;2022-02-23T14:19:40.650;
2140000;609;71055;0;26084;2022-02-23T14:26:08.998;
2141000;600;70634;0;26513;2022-02-23T14:32:35.693;
2142000;609;70658;0;24824;2022-02-23T14:39:01.186;
2143000;633;71217;0;23828;2022-02-23T14:45:31.743;
2144000;636;71286;0;24596;2022-02-23T14:52:00.115;
2145000;627;71153;0;24763;2022-02-23T14:58:30.238;
2146000;608;72119;0;22094;2022-02-23T15:05:03.488;
2147000;618;72122;0;21864;2022-02-23T15:11:38.082;
2148000;615;69460;0;29622;2022-02-23T15:17:57.681;
2149000;635;72642;0;22387;2022-02-23T15:24:34.215;
2150000;612;70500;0;25395;2022-02-23T15:30:59.737;
2151000;647;71989;0;22447;2022-02-23T15:37:33.634;
2152000;622;71944;0;21958;2022-02-23T15:44:06.908;
2153000;612;70277;0;25829;2022-02-23T15:50:31.043;
2154000;644;72472;0;21636;2022-02-23T15:57:07.256;
2155000;616;71407;0;24341;2022-02-23T16:03:37.486;
2156000;621;72355;0;21327;2022-02-23T16:10:11.264;
2157000;608;71560;0;24583;2022-02-23T16:16:42.950;
2158000;599;70141;0;27833;2022-02-23T16:23:07.121;
2159000;625;71847;0;22629;2022-02-23T16:29:38.918;
2160000;634;71520;0;23925;2022-02-23T16:36:09.559;
2161000;617;72094;0;24066;2022-02-23T16:42:45.028;
2162000;621;72192;0;22262;2022-02-23T16:49:19.546;
2163000;606;70716;0;24587;2022-02-23T16:55:45.846;
2164000;577;70783;0;25206;2022-02-23T17:02:13.537;
2165000;630;72352;0;22106;2022-02-23T17:08:49.885;
2166000;614;70696;0;24899;2022-02-23T17:15:16.327;
2167000;612;71391;0;23530;2022-02-23T17:21:47.286;
2168000;639;71886;0;24365;2022-02-23T17:28:20.448;
2169000;630;71779;0;24128;2022-02-23T17:34:51.829;
2170000;635;72131;0;23623;2022-02-23T17:41:25.539;
2171000;613;71837;0;22717;2022-02-23T17:47:58.375;
2172000;628;71867;0;21322;2022-02-23T17:54:31.367;
2173000;608;72049;0;23919;2022-02-23T18:01:04.922;
2174000;640;73053;0;22182;2022-02-23T18:07:43.852;
2175000;620;70167;0;27321;2022-02-23T18:14:06.487;
2176000;591;69909;0;27620;2022-02-23T18:20:28.107;
2177000;602;70931;0;24542;2022-02-23T18:26:55.492;
2178000;612;71177;0;23494;2022-02-23T18:33:24.706;
2179000;611;70205;0;26705;2022-02-23T18:39:50.623;
2180000;604;69474;0;28888;2022-02-23T18:46:09.995;
2181000;631;73014;0;21374;2022-02-23T18:52:48.677;
2182000;622;70992;0;25965;2022-02-23T18:59:16.439;
2183000;598;70556;0;27749;2022-02-23T19:05:41.795;
2184000;607;71288;0;24862;2022-02-23T19:12:10.651;
2185000;612;70111;0;26493;2022-02-23T19:18:35.117;
2186000;621;70816;0;23773;2022-02-23T19:25:00.833;
2187000;613;71180;0;24367;2022-02-23T19:31:30.221;
2188000;626;71149;0;24830;2022-02-23T19:38:00.391;
2189000;637;71103;0;24759;2022-02-23T19:44:28.154;
2190000;641;71602;0;23180;2022-02-23T19:50:59.105;
2191000;612;71176;0;23100;2022-02-23T19:57:29.041;
2192000;599;70732;0;23901;2022-02-23T20:03:54.805;
2193000;613;70944;0;25264;2022-02-23T20:10:23.257;
2194000;606;70778;0;24243;2022-02-23T20:16:50.380;
2195000;637;73091;0;21105;2022-02-23T20:23:29.332;
2196000;632;71014;0;24409;2022-02-23T20:29:57.612;
2197000;626;72642;0;22484;2022-02-23T20:36:34.282;
2198000;612;71067;0;25329;2022-02-23T20:43:01.672;
2199000;634;71323;0;23612;2022-02-23T20:49:32.109;
2200000;595;70084;0;25629;2022-02-23T20:55:54.921;
2201000;639;71570;0;24207;2022-02-23T21:02:25.233;
2202000;629;71603;0;23642;2022-02-23T21:08:56.233;
2203000;622;72205;0;22749;2022-02-23T21:15:31.342;
2204000;646;72895;0;21588;2022-02-23T21:22:10.028;
2205000;605;72011;0;23349;2022-02-23T21:28:43.309;
2206000;631;72743;0;22680;2022-02-23T21:35:19.809;
2207000;603;70805;0;24551;2022-02-23T21:41:47.606;
2208000;619;70547;0;25378;2022-02-23T21:48:13.684;
2209000;613;71973;0;23683;2022-02-23T21:54:46.778;
2210000;609;70627;0;27152;2022-02-23T22:01:12.513;
2211000;660;73637;0;20835;2022-02-23T22:07:54.653;
2212000;610;71411;0;25813;2022-02-23T22:14:25.326;
2213000;630;71223;0;24393;2022-02-23T22:20:55.170;
2214000;633;72102;0;23503;2022-02-23T22:27:28.280;
2215000;575;69880;0;27581;2022-02-23T22:33:50.390;
2216000;619;70926;0;25018;2022-02-23T22:40:16.282;
2217000;594;70245;0;26128;2022-02-23T22:46:40.643;
2218000;619;70952;0;24157;2022-02-23T22:53:08.440;
2219000;614;69841;0;26531;2022-02-23T22:59:28.333;
2220000;637;72007;0;22091;2022-02-23T23:06:01.865;
2221000;616;72552;0;22643;2022-02-23T23:12:40.646;
2222000;639;72460;0;22442;2022-02-23T23:19:16.446;
2223000;643;72647;0;20734;2022-02-23T23:25:53.566;
2224000;599;72762;0;22447;2022-02-23T23:32:30.345;
2225000;592;71705;0;24564;2022-02-23T23:39:05.096;
2226000;617;70761;0;24263;2022-02-23T23:45:30.772;
2227000;603;69912;0;27769;2022-02-23T23:51:53.045;
2228000;629;72408;0;23321;2022-02-23T23:58:29.864;
2229000;617;70734;0;26893;2022-02-24T00:04:56.171;
2230000;607;70306;0;27351;2022-02-24T00:11:21.308;
2231000;630;72149;0;21816;2022-02-24T00:17:55.086;
2232000;607;72521;0;21957;2022-02-24T00:24:32.787;
2233000;639;72094;0;23213;2022-02-24T00:31:08.209;
2234000;627;71447;0;24163;2022-02-24T00:37:38.852;
2235000;625;72028;0;24028;2022-02-24T00:44:12.215;
2236000;627;72467;0;22232;2022-02-24T00:50:48.407;
2237000;627;71687;0;22656;2022-02-24T00:57:21.288;
2238000;635;71827;0;23298;2022-02-24T01:03:52.452;
2239000;623;72390;0;22469;2022-02-24T01:10:29.179;
2240000;624;71435;0;24458;2022-02-24T01:16:59.595;
2241000;648;73251;0;20200;2022-02-24T01:23:40.777;
2242000;620;70495;0;26461;2022-02-24T01:30:06.290;
2243000;580;69610;0;29073;2022-02-24T01:36:26.492;
2244000;603;71330;0;24688;2022-02-24T01:42:55.428;
2245000;611;72112;0;22835;2022-02-24T01:49:30.755;
2246000;609;71004;0;25835;2022-02-24T01:55:58.537;
2247000;623;70487;0;25285;2022-02-24T02:02:23.585;
2248000;610;72172;0;25372;2022-02-24T02:08:57.665;
2249000;617;72016;0;23293;2022-02-24T02:15:31.042;
2250000;607;70555;0;25318;2022-02-24T02:21:56.405;
2251000;619;70597;0;25621;2022-02-24T02:28:22.284;
2252000;622;71896;0;22338;2022-02-24T02:34:55.570;
2253000;600;70338;0;26189;2022-02-24T02:41:20.763;
2254000;593;70421;0;26003;2022-02-24T02:47:46.941;
2255000;644;72158;0;21727;2022-02-24T02:54:20.791;
2256000;615;71091;0;24858;2022-02-24T03:00:48.563;
2257000;589;71169;0;24841;2022-02-24T03:07:17.164;
2258000;643;71794;0;23260;2022-02-24T03:13:49.984;
2259000;601;69911;0;27187;2022-02-24T03:20:12.212;
2260000;619;72454;0;24780;2022-02-24T03:26:48.095;
2261000;615;70789;0;24152;2022-02-24T03:33:16.370;
2262000;647;72022;0;21015;2022-02-24T03:39:56.581;
2263000;599;70453;0;26057;2022-02-24T03:46:21.904;
2264000;634;72886;0;23205;2022-02-24T03:53:00.523;
2265000;607;70404;0;25532;2022-02-24T03:59:25.737;
2266000;642;72419;0;21331;2022-02-24T04:06:02.075;
2267000;603;71157;0;25480;2022-02-24T04:12:30.274;
2268000;623;70396;0;26207;2022-02-24T04:18:55.458;
2269000;592;71639;0;23967;2022-02-24T04:25:26.266;
2270000;612;70324;0;26502;2022-02-24T04:31:51.075;
2271000;620;70843;0;25654;2022-02-24T04:38:17.135;
2272000;610;70198;0;26297;2022-02-24T04:44:41.226;
2273000;617;71836;0;24772;2022-02-24T04:51:14.301;
2274000;589;71409;0;24064;2022-02-24T04:57:43.298;
2275000;604;70547;0;26149;2022-02-24T05:04:08.678;
2276000;613;71809;0;23272;2022-02-24T05:10:41.542;
2277000;618;71302;0;25787;2022-02-24T05:17:12.626;
2278000;606;71344;0;24155;2022-02-24T05:23:41.743;
2279000;611;71671;0;23712;2022-02-24T05:30:13.907;
2280000;613;71545;0;23757;2022-02-24T05:36:44.557;
2281000;602;70144;0;25889;2022-02-24T05:43:07.756;
2282000;596;70844;0;24953;2022-02-24T05:49:50.313;
2283000;603;71138;0;24777;2022-02-24T05:56:21.217;
2284000;633;71398;0;24822;2022-02-24T06:02:51.683;
2285000;632;71332;0;22584;2022-02-24T06:09:20.948;
2286000;623;72266;0;21839;2022-02-24T06:15:56.729;
2287000;646;72457;0;21470;2022-02-24T06:22:31.994;
2288000;608;71253;0;24733;2022-02-24T06:29:00.496;
2289000;601;70921;0;24638;2022-02-24T06:35:27.905;
2290000;644;72234;0;21224;2022-02-24T06:42:04.188;
2291000;634;71579;0;23889;2022-02-24T06:48:35.223;
2292000;656;72345;0;22742;2022-02-24T06:55:10.883;
2293000;590;70377;0;25691;2022-02-24T07:01:34.451;
2294000;647;72321;0;21363;2022-02-24T07:08:09.924;
2295000;632;71185;0;23895;2022-02-24T07:14:38.353;
2296000;601;71257;0;23816;2022-02-24T07:21:08.828;
2297000;618;72453;0;22994;2022-02-24T07:27:45.600;
2298000;625;71678;0;23366;2022-02-24T07:34:16.654;
2299000;621;71382;0;23647;2022-02-24T07:40:49.287;
2300000;622;71677;0;24140;2022-02-24T07:47:19.967;
2301000;611;71043;0;24276;2022-02-24T07:53:48.210;
2302000;607;72104;0;23190;2022-02-24T08:00:23.360;
2303000;636;71688;0;23239;2022-02-24T08:06:54.432;
2304000;609;71015;0;25069;2022-02-24T08:13:22.879;
2305000;637;71419;0;25310;2022-02-24T08:19:53.733;
2306000;610;71980;0;24043;2022-02-24T08:26:27.212;
2307000;642;72246;0;22931;2022-02-24T08:33:01.160;
2308000;616;72364;0;23215;2022-02-24T08:39:37.937;
2309000;596;70956;0;26394;2022-02-24T08:46:06.589;
2310000;607;70258;0;27098;2022-02-24T08:52:30.804;
2311000;600;71851;0;25026;2022-02-24T08:59:04.191;
2312000;610;72176;0;24271;2022-02-24T09:05:38.312;
2313000;629;71463;0;24190;2022-02-24T09:12:09.044;
2314000;638;71930;0;21691;2022-02-24T09:18:42.634;
2315000;625;71128;0;26345;2022-02-24T09:25:11.100;
2316000;612;71554;0;23827;2022-02-24T09:31:43.551;
2317000;630;71371;0;24349;2022-02-24T09:38:13.408;
2318000;615;71561;0;22856;2022-02-24T09:44:44.750;
2319000;618;71922;0;23292;2022-02-24T09:51:18.716;
2320000;612;70933;0;25249;2022-02-24T09:57:46.589;
2321000;596;72073;0;21869;2022-02-24T10:04:20.853;
2322000;640;72354;0;22313;2022-02-24T10:10:56.273;
2323000;609;71035;0;25713;2022-02-24T10:17:24.288;
2324000;635;71113;0;23281;2022-02-24T10:23:52.630;
2325000;602;70649;0;24761;2022-02-24T10:30:19.395;
2326000;596;71427;0;24969;2022-02-24T10:36:49.535;
2327000;625;70592;0;25122;2022-02-24T10:43:17.019;
2328000;612;71479;0;25339;2022-02-24T10:49:48.033;
2329000;629;71457;0;24073;2022-02-24T10:56:18.861;
2330000;633;71580;0;23808;2022-02-24T11:02:49.845;
2331000;627;72011;0;23656;2022-02-24T11:09:23.953;
2332000;635;72296;0;22607;2022-02-24T11:15:57.843;
2333000;639;72441;0;22156;2022-02-24T11:22:33.593;
2334000;639;72756;0;21000;2022-02-24T11:29:12.623;
2335000;638;71701;0;23077;2022-02-24T11:35:45.733;
2336000;624;71273;0;23635;2022-02-24T11:42:16.469;
2337000;628;71500;0;23494;2022-02-24T11:48:46.956;
2338000;605;70557;0;26050;2022-02-24T11:55:11.959;
2339000;608;71855;0;22552;2022-02-24T12:01:43.930;
2340000;646;71608;0;23452;2022-02-24T12:08:15.885;
2341000;621;70898;0;25733;2022-02-24T12:14:42.325;
2342000;609;69636;0;25243;2022-02-24T12:21:03.937;
2343000;633;72265;0;23235;2022-02-24T12:27:38.658;
2344000;615;71361;0;24323;2022-02-24T12:34:09.395;
2345000;625;71719;0;23921;2022-02-24T12:40:40.772;
2346000;619;72465;0;23220;2022-02-24T12:47:17.024;
2347000;628;72018;0;23690;2022-02-24T12:53:49.838;
2348000;608;70407;0;25574;2022-02-24T13:00:15.294;
2349000;630;70319;0;25319;2022-02-24T13:06:40.265;
2350000;619;70534;0;26159;2022-02-24T13:13:06.612;
2351000;619;70833;0;25975;2022-02-24T13:19:34.442;
2352000;617;69482;0;27734;2022-02-24T13:25:53.726;
